"Exam","Question","QuestionID","Model_1","Model_2","Similarity"
"GE",15,"GE_MC_15","gpt-5.4-nano","grok-2-vision",0.587990435021277
"GE",15,"GE_MC_15","gpt-5.4-nano","grok-4-1",0.332136201781452
"GE",15,"GE_MC_15","gpt-5.4-nano","grok-4.3",0.471472162125116
"GE",15,"GE_MC_15","grok-2-vision","grok-4-1",0.486290850276507
"GE",15,"GE_MC_15","grok-2-vision","grok-4.3",0.582078906472278
"GE",15,"GE_MC_15","grok-4-1","grok-4.3",0.460671796869226
"GE",16,"GE_MC_16","claude-3-7-sonnet","claude-sonnet-4",0.598753129983872
"GE",16,"GE_MC_16","claude-3-7-sonnet","claude-sonnet-4-6",0.336878738550445
"GE",16,"GE_MC_16","claude-3-7-sonnet","gemini-2.0-flash-lite",0.567429268479854
"GE",16,"GE_MC_16","claude-3-7-sonnet","gemini-2.5-flash-lite",0.399450253314213
"GE",16,"GE_MC_16","claude-3-7-sonnet","gemini-3.1-flash-lite-preview",0.409928660457209
"GE",16,"GE_MC_16","claude-3-7-sonnet","gpt-4o",0.429423251965414
"GE",16,"GE_MC_16","claude-3-7-sonnet","gpt-5",0.285663625867168
"GE",16,"GE_MC_16","claude-3-7-sonnet","gpt-5-4",0.461292025965985
"GE",16,"GE_MC_16","claude-3-7-sonnet","gpt-5.1",0.346314655705014
"GE",16,"GE_MC_16","claude-3-7-sonnet","gpt-5.4-mini",0.47284705236881
"GE",16,"GE_MC_16","claude-3-7-sonnet","gpt-5.4-nano",0.267288882690204
"GE",16,"GE_MC_16","claude-3-7-sonnet","grok-2-vision",0.652112452891447
"GE",16,"GE_MC_16","claude-3-7-sonnet","grok-4-1",0.30751604734379
"GE",16,"GE_MC_16","claude-3-7-sonnet","grok-4.3",0.324825350562314
"GE",16,"GE_MC_16","claude-sonnet-4","claude-sonnet-4-6",0.362814985842107
"GE",16,"GE_MC_16","claude-sonnet-4","gemini-2.0-flash-lite",0.682693596856557
"GE",16,"GE_MC_16","claude-sonnet-4","gemini-2.5-flash-lite",0.481967650392568
"GE",16,"GE_MC_16","claude-sonnet-4","gemini-3.1-flash-lite-preview",0.38801522428169
"GE",16,"GE_MC_16","claude-sonnet-4","gpt-4o",0.386696302067485
"GE",16,"GE_MC_16","claude-sonnet-4","gpt-5",0.329356428912082
"GE",16,"GE_MC_16","claude-sonnet-4","gpt-5-4",0.524300502758972
"GE",16,"GE_MC_16","claude-sonnet-4","gpt-5.1",0.351121154834146
"GE",16,"GE_MC_16","claude-sonnet-4","gpt-5.4-mini",0.454045551135052
"GE",16,"GE_MC_16","claude-sonnet-4","gpt-5.4-nano",0.273004654041073
"GE",16,"GE_MC_16","claude-sonnet-4","grok-2-vision",0.629189373278768
"GE",16,"GE_MC_16","claude-sonnet-4","grok-4-1",0.255664207019435
"GE",16,"GE_MC_16","claude-sonnet-4","grok-4.3",0.301950833425698
"GE",16,"GE_MC_16","claude-sonnet-4-6","gemini-2.0-flash-lite",0.359618946280701
"GE",16,"GE_MC_16","claude-sonnet-4-6","gemini-2.5-flash-lite",0.497558129657046
"GE",16,"GE_MC_16","claude-sonnet-4-6","gemini-3.1-flash-lite-preview",0.42580696535089
"GE",16,"GE_MC_16","claude-sonnet-4-6","gpt-4o",0.30068341800743
"GE",16,"GE_MC_16","claude-sonnet-4-6","gpt-5",0.482208863577449
"GE",16,"GE_MC_16","claude-sonnet-4-6","gpt-5-4",0.328432402053317
"GE",16,"GE_MC_16","claude-sonnet-4-6","gpt-5.1",0.309640629196394
"GE",16,"GE_MC_16","claude-sonnet-4-6","gpt-5.4-mini",0.37056153911836
"GE",16,"GE_MC_16","claude-sonnet-4-6","gpt-5.4-nano",0.412658646392792
"GE",16,"GE_MC_16","claude-sonnet-4-6","grok-2-vision",0.333829322518366
"GE",16,"GE_MC_16","claude-sonnet-4-6","grok-4-1",0.49253992190536
"GE",16,"GE_MC_16","claude-sonnet-4-6","grok-4.3",0.293769476875088
"GE",16,"GE_MC_16","gemini-2.0-flash-lite","gemini-2.5-flash-lite",0.596912592787372
"GE",16,"GE_MC_16","gemini-2.0-flash-lite","gemini-3.1-flash-lite-preview",0.360054273825079
"GE",16,"GE_MC_16","gemini-2.0-flash-lite","gpt-4o",0.437721562001458
"GE",16,"GE_MC_16","gemini-2.0-flash-lite","gpt-5",0.287581823056907
"GE",16,"GE_MC_16","gemini-2.0-flash-lite","gpt-5-4",0.431104949965758
"GE",16,"GE_MC_16","gemini-2.0-flash-lite","gpt-5.1",0.25612093375286
"GE",16,"GE_MC_16","gemini-2.0-flash-lite","gpt-5.4-mini",0.419690230563005
"GE",16,"GE_MC_16","gemini-2.0-flash-lite","gpt-5.4-nano",0.444000226278878
"GE",16,"GE_MC_16","gemini-2.0-flash-lite","grok-2-vision",0.623061943454732
"GE",16,"GE_MC_16","gemini-2.0-flash-lite","grok-4-1",0.293804056525201
"GE",16,"GE_MC_16","gemini-2.0-flash-lite","grok-4.3",0.31527343798813
"GE",16,"GE_MC_16","gemini-2.5-flash-lite","gemini-3.1-flash-lite-preview",0.447029697420034
"GE",16,"GE_MC_16","gemini-2.5-flash-lite","gpt-4o",0.332347237315966
"GE",16,"GE_MC_16","gemini-2.5-flash-lite","gpt-5",0.462278259670354
"GE",16,"GE_MC_16","gemini-2.5-flash-lite","gpt-5-4",0.257971291903049
"GE",16,"GE_MC_16","gemini-2.5-flash-lite","gpt-5.1",0.210552634542488
"GE",16,"GE_MC_16","gemini-2.5-flash-lite","gpt-5.4-mini",0.265740610654961
"GE",16,"GE_MC_16","gemini-2.5-flash-lite","gpt-5.4-nano",0.570607447092222
"GE",16,"GE_MC_16","gemini-2.5-flash-lite","grok-2-vision",0.454955185340045
"GE",16,"GE_MC_16","gemini-2.5-flash-lite","grok-4-1",0.471279018618051
"GE",16,"GE_MC_16","gemini-2.5-flash-lite","grok-4.3",0.285515883028436
"GE",16,"GE_MC_16","gemini-3.1-flash-lite-preview","gpt-4o",0.304591004313865
"GE",16,"GE_MC_16","gemini-3.1-flash-lite-preview","gpt-5",0.419315316860032
"GE",16,"GE_MC_16","gemini-3.1-flash-lite-preview","gpt-5-4",0.30638357582497
"GE",16,"GE_MC_16","gemini-3.1-flash-lite-preview","gpt-5.1",0.260459760013898
"GE",16,"GE_MC_16","gemini-3.1-flash-lite-preview","gpt-5.4-mini",0.246307840778564
"GE",16,"GE_MC_16","gemini-3.1-flash-lite-preview","gpt-5.4-nano",0.362905482280348
"GE",16,"GE_MC_16","gemini-3.1-flash-lite-preview","grok-2-vision",0.346966202254165
"GE",16,"GE_MC_16","gemini-3.1-flash-lite-preview","grok-4-1",0.332019673268838
"GE",16,"GE_MC_16","gemini-3.1-flash-lite-preview","grok-4.3",0.308799692226282
"GE",16,"GE_MC_16","gpt-4o","gpt-5",0.127037205377846
"GE",16,"GE_MC_16","gpt-4o","gpt-5-4",0.349006805270017
"GE",16,"GE_MC_16","gpt-4o","gpt-5.1",0.222166988304419
"GE",16,"GE_MC_16","gpt-4o","gpt-5.4-mini",0.366425248081201
"GE",16,"GE_MC_16","gpt-4o","gpt-5.4-nano",0.267070366451475
"GE",16,"GE_MC_16","gpt-4o","grok-2-vision",0.398812179466028
"GE",16,"GE_MC_16","gpt-4o","grok-4-1",0.221964496066362
"GE",16,"GE_MC_16","gpt-4o","grok-4.3",0.236735350526304
"GE",16,"GE_MC_16","gpt-5","gpt-5-4",0.329507926800803
"GE",16,"GE_MC_16","gpt-5","gpt-5.1",0.339923565987863
"GE",16,"GE_MC_16","gpt-5","gpt-5.4-mini",0.337827963798099
"GE",16,"GE_MC_16","gpt-5","gpt-5.4-nano",0.395088969527247
"GE",16,"GE_MC_16","gpt-5","grok-2-vision",0.256515714919176
"GE",16,"GE_MC_16","gpt-5","grok-4-1",0.581550817066361
"GE",16,"GE_MC_16","gpt-5","grok-4.3",0.264390448789693
"GE",16,"GE_MC_16","gpt-5-4","gpt-5.1",0.367349357550127
"GE",16,"GE_MC_16","gpt-5-4","gpt-5.4-mini",0.588708873406905
"GE",16,"GE_MC_16","gpt-5-4","gpt-5.4-nano",0.223525263883048
"GE",16,"GE_MC_16","gpt-5-4","grok-2-vision",0.422665385206236
"GE",16,"GE_MC_16","gpt-5-4","grok-4-1",0.289454540371987
"GE",16,"GE_MC_16","gpt-5-4","grok-4.3",0.259808378006422
"GE",16,"GE_MC_16","gpt-5.1","gpt-5.4-mini",0.445652751093047
"GE",16,"GE_MC_16","gpt-5.1","gpt-5.4-nano",0.201975958872361
"GE",16,"GE_MC_16","gpt-5.1","grok-2-vision",0.26596308107608
"GE",16,"GE_MC_16","gpt-5.1","grok-4-1",0.290974139296379
"GE",16,"GE_MC_16","gpt-5.1","grok-4.3",0.26246988491219
"GE",16,"GE_MC_16","gpt-5.4-mini","gpt-5.4-nano",0.284161626117803
"GE",16,"GE_MC_16","gpt-5.4-mini","grok-2-vision",0.415824499885277
"GE",16,"GE_MC_16","gpt-5.4-mini","grok-4-1",0.269297216462977
"GE",16,"GE_MC_16","gpt-5.4-mini","grok-4.3",0.249322020608508
"GE",16,"GE_MC_16","gpt-5.4-nano","grok-2-vision",0.26915294586271
"GE",16,"GE_MC_16","gpt-5.4-nano","grok-4-1",0.386328623095629
"GE",16,"GE_MC_16","gpt-5.4-nano","grok-4.3",0.204854768489455
"GE",16,"GE_MC_16","grok-2-vision","grok-4-1",0.251697034996316
"GE",16,"GE_MC_16","grok-2-vision","grok-4.3",0.301118969590491
"GE",16,"GE_MC_16","grok-4-1","grok-4.3",0.177719708557341
"GE",9,"GE_MC_9","claude-3-7-sonnet","claude-sonnet-4",0.674182350928476
"GE",9,"GE_MC_9","claude-3-7-sonnet","claude-sonnet-4-6",0.53373430032854
"GE",9,"GE_MC_9","claude-3-7-sonnet","gemini-2.0-flash-lite",0.645165138236214
"GE",9,"GE_MC_9","claude-3-7-sonnet","gemini-2.5-flash-lite",0.750493097152239
"GE",9,"GE_MC_9","claude-3-7-sonnet","gemini-3.1-flash-lite-preview",0.486962331574285
"GE",9,"GE_MC_9","claude-3-7-sonnet","gpt-4o",0.653156834859329
"GE",9,"GE_MC_9","claude-3-7-sonnet","gpt-5",0.512883229913913
"GE",9,"GE_MC_9","claude-3-7-sonnet","gpt-5-4",0.631429828438739
"GE",9,"GE_MC_9","claude-3-7-sonnet","gpt-5.1",0.468251911340957
"GE",9,"GE_MC_9","claude-3-7-sonnet","gpt-5.4-mini",0.560764554037164
"GE",9,"GE_MC_9","claude-3-7-sonnet","gpt-5.4-nano",0.506189033388864
"GE",9,"GE_MC_9","claude-3-7-sonnet","grok-2-vision",0.647506181818
"GE",9,"GE_MC_9","claude-3-7-sonnet","grok-4-1",0.378920052482776
"GE",9,"GE_MC_9","claude-3-7-sonnet","grok-4.3",0.379529070397223
"GE",9,"GE_MC_9","claude-sonnet-4","claude-sonnet-4-6",0.629657563829205
"GE",9,"GE_MC_9","claude-sonnet-4","gemini-2.0-flash-lite",0.74110031060074
"GE",9,"GE_MC_9","claude-sonnet-4","gemini-2.5-flash-lite",0.764637303336939
"GE",9,"GE_MC_9","claude-sonnet-4","gemini-3.1-flash-lite-preview",0.457060718813594
"GE",9,"GE_MC_9","claude-sonnet-4","gpt-4o",0.656835218507497
"GE",9,"GE_MC_9","claude-sonnet-4","gpt-5",0.519332636942672
"GE",9,"GE_MC_9","claude-sonnet-4","gpt-5-4",0.685883251972399
"GE",9,"GE_MC_9","claude-sonnet-4","gpt-5.1",0.444171461910156
"GE",9,"GE_MC_9","claude-sonnet-4","gpt-5.4-mini",0.632428517520863
"GE",9,"GE_MC_9","claude-sonnet-4","gpt-5.4-nano",0.537438064154025
"GE",9,"GE_MC_9","claude-sonnet-4","grok-2-vision",0.626012707167458
"GE",9,"GE_MC_9","claude-sonnet-4","grok-4-1",0.463734038176869
"GE",9,"GE_MC_9","claude-sonnet-4","grok-4.3",0.532930404996525
"GE",9,"GE_MC_9","claude-sonnet-4-6","gemini-2.0-flash-lite",0.496579418379132
"GE",9,"GE_MC_9","claude-sonnet-4-6","gemini-2.5-flash-lite",0.576737708888196
"GE",9,"GE_MC_9","claude-sonnet-4-6","gemini-3.1-flash-lite-preview",0.45650209143918
"GE",9,"GE_MC_9","claude-sonnet-4-6","gpt-4o",0.412965080257416
"GE",9,"GE_MC_9","claude-sonnet-4-6","gpt-5",0.480616508145307
"GE",9,"GE_MC_9","claude-sonnet-4-6","gpt-5-4",0.446633435348636
"GE",9,"GE_MC_9","claude-sonnet-4-6","gpt-5.1",0.414156142751587
"GE",9,"GE_MC_9","claude-sonnet-4-6","gpt-5.4-mini",0.439436903602945
"GE",9,"GE_MC_9","claude-sonnet-4-6","gpt-5.4-nano",0.372926549232035
"GE",9,"GE_MC_9","claude-sonnet-4-6","grok-2-vision",0.550980773646378
"GE",9,"GE_MC_9","claude-sonnet-4-6","grok-4-1",0.320457409889546
"GE",9,"GE_MC_9","claude-sonnet-4-6","grok-4.3",0.441812855193698
"GE",9,"GE_MC_9","gemini-2.0-flash-lite","gemini-2.5-flash-lite",0.808033643561137
"GE",9,"GE_MC_9","gemini-2.0-flash-lite","gemini-3.1-flash-lite-preview",0.395324435160049
"GE",9,"GE_MC_9","gemini-2.0-flash-lite","gpt-4o",0.729938180025014
"GE",9,"GE_MC_9","gemini-2.0-flash-lite","gpt-5",0.437089036557202
"GE",9,"GE_MC_9","gemini-2.0-flash-lite","gpt-5-4",0.664113315568652
"GE",9,"GE_MC_9","gemini-2.0-flash-lite","gpt-5.1",0.467235650742293
"GE",9,"GE_MC_9","gemini-2.0-flash-lite","gpt-5.4-mini",0.622498431316472
"GE",9,"GE_MC_9","gemini-2.0-flash-lite","gpt-5.4-nano",0.59722624993565
"GE",9,"GE_MC_9","gemini-2.0-flash-lite","grok-2-vision",0.628336429931392
"GE",9,"GE_MC_9","gemini-2.0-flash-lite","grok-4-1",0.380613270891477
"GE",9,"GE_MC_9","gemini-2.0-flash-lite","grok-4.3",0.435903037487664
"GE",9,"GE_MC_9","gemini-2.5-flash-lite","gemini-3.1-flash-lite-preview",0.483260287010786
"GE",9,"GE_MC_9","gemini-2.5-flash-lite","gpt-4o",0.73945814046357
"GE",9,"GE_MC_9","gemini-2.5-flash-lite","gpt-5",0.535166938224807
"GE",9,"GE_MC_9","gemini-2.5-flash-lite","gpt-5-4",0.707972785312934
"GE",9,"GE_MC_9","gemini-2.5-flash-lite","gpt-5.1",0.471310712910207
"GE",9,"GE_MC_9","gemini-2.5-flash-lite","gpt-5.4-mini",0.653049004279459
"GE",9,"GE_MC_9","gemini-2.5-flash-lite","gpt-5.4-nano",0.647908200968737
"GE",9,"GE_MC_9","gemini-2.5-flash-lite","grok-2-vision",0.687867205015609
"GE",9,"GE_MC_9","gemini-2.5-flash-lite","grok-4-1",0.411986289719824
"GE",9,"GE_MC_9","gemini-2.5-flash-lite","grok-4.3",0.482869233454655
"GE",9,"GE_MC_9","gemini-3.1-flash-lite-preview","gpt-4o",0.334447935124866
"GE",9,"GE_MC_9","gemini-3.1-flash-lite-preview","gpt-5",0.372718007251018
"GE",9,"GE_MC_9","gemini-3.1-flash-lite-preview","gpt-5-4",0.354528581777912
"GE",9,"GE_MC_9","gemini-3.1-flash-lite-preview","gpt-5.1",0.392447155683275
"GE",9,"GE_MC_9","gemini-3.1-flash-lite-preview","gpt-5.4-mini",0.329634143921473
"GE",9,"GE_MC_9","gemini-3.1-flash-lite-preview","gpt-5.4-nano",0.280595076265497
"GE",9,"GE_MC_9","gemini-3.1-flash-lite-preview","grok-2-vision",0.446130971005985
"GE",9,"GE_MC_9","gemini-3.1-flash-lite-preview","grok-4-1",0.297606023435041
"GE",9,"GE_MC_9","gemini-3.1-flash-lite-preview","grok-4.3",0.358908696347465
"GE",9,"GE_MC_9","gpt-4o","gpt-5",0.434344498167202
"GE",9,"GE_MC_9","gpt-4o","gpt-5-4",0.63823137508163
"GE",9,"GE_MC_9","gpt-4o","gpt-5.1",0.460445195917598
"GE",9,"GE_MC_9","gpt-4o","gpt-5.4-mini",0.613913099469582
"GE",9,"GE_MC_9","gpt-4o","gpt-5.4-nano",0.596809770951171
"GE",9,"GE_MC_9","gpt-4o","grok-2-vision",0.698289807488501
"GE",9,"GE_MC_9","gpt-4o","grok-4-1",0.368105116924498
"GE",9,"GE_MC_9","gpt-4o","grok-4.3",0.40185454880614
"GE",9,"GE_MC_9","gpt-5","gpt-5-4",0.506724760138083
"GE",9,"GE_MC_9","gpt-5","gpt-5.1",0.422825439695555
"GE",9,"GE_MC_9","gpt-5","gpt-5.4-mini",0.406310478262791
"GE",9,"GE_MC_9","gpt-5","gpt-5.4-nano",0.405766830788637
"GE",9,"GE_MC_9","gpt-5","grok-2-vision",0.471671072175692
"GE",9,"GE_MC_9","gpt-5","grok-4-1",0.432216960436889
"GE",9,"GE_MC_9","gpt-5","grok-4.3",0.450499838744528
"GE",9,"GE_MC_9","gpt-5-4","gpt-5.1",0.540988119704491
"GE",9,"GE_MC_9","gpt-5-4","gpt-5.4-mini",0.73916170329564
"GE",9,"GE_MC_9","gpt-5-4","gpt-5.4-nano",0.539647568670539
"GE",9,"GE_MC_9","gpt-5-4","grok-2-vision",0.621915767861853
"GE",9,"GE_MC_9","gpt-5-4","grok-4-1",0.51053581203287
"GE",9,"GE_MC_9","gpt-5-4","grok-4.3",0.408936172748543
"GE",9,"GE_MC_9","gpt-5.1","gpt-5.4-mini",0.526575127106207
"GE",9,"GE_MC_9","gpt-5.1","gpt-5.4-nano",0.309011899582393
"GE",9,"GE_MC_9","gpt-5.1","grok-2-vision",0.592328187553044
"GE",9,"GE_MC_9","gpt-5.1","grok-4-1",0.461443896550564
"GE",9,"GE_MC_9","gpt-5.1","grok-4.3",0.395954817803393
"GE",9,"GE_MC_9","gpt-5.4-mini","gpt-5.4-nano",0.505513231662319
"GE",9,"GE_MC_9","gpt-5.4-mini","grok-2-vision",0.597066042070543
"GE",9,"GE_MC_9","gpt-5.4-mini","grok-4-1",0.460368973449161
"GE",9,"GE_MC_9","gpt-5.4-mini","grok-4.3",0.386977313355118
"GE",9,"GE_MC_9","gpt-5.4-nano","grok-2-vision",0.459986678671146
"GE",9,"GE_MC_9","gpt-5.4-nano","grok-4-1",0.242390631524117
"GE",9,"GE_MC_9","gpt-5.4-nano","grok-4.3",0.419713526569236
"GE",9,"GE_MC_9","grok-2-vision","grok-4-1",0.387066092518435
"GE",9,"GE_MC_9","grok-2-vision","grok-4.3",0.439093832166334
"GE",9,"GE_MC_9","grok-4-1","grok-4.3",0.407389107726236
"GE",1,"GE_SA_1","claude-3-7-sonnet","claude-sonnet-4",0.856890134180965
"GE",1,"GE_SA_1","claude-3-7-sonnet","claude-sonnet-4-6",0.805002831445119
"GE",1,"GE_SA_1","claude-3-7-sonnet","gemini-2.0-flash-lite",0
"GE",1,"GE_SA_1","claude-3-7-sonnet","gemini-2.5-flash-lite",0.721693068676598
"GE",1,"GE_SA_1","claude-3-7-sonnet","gemini-3.1-flash-lite-preview",0.761333167291966
"GE",1,"GE_SA_1","claude-3-7-sonnet","gpt-4o",0.712157891429397
"GE",1,"GE_SA_1","claude-3-7-sonnet","gpt-5",0
"GE",1,"GE_SA_1","claude-3-7-sonnet","gpt-5-4",0.845877546564364
"GE",1,"GE_SA_1","claude-3-7-sonnet","gpt-5.1",0.497669556741006
"GE",1,"GE_SA_1","claude-3-7-sonnet","gpt-5.4-mini",0.763747733001931
"GE",1,"GE_SA_1","claude-3-7-sonnet","gpt-5.4-nano",0.704534968218068
"GE",1,"GE_SA_1","claude-3-7-sonnet","grok-2-vision",0.697935273838558
"GE",1,"GE_SA_1","claude-3-7-sonnet","grok-4-1",0.51506001135933
"GE",1,"GE_SA_1","claude-3-7-sonnet","grok-4.3",0.19044761008971
"GE",1,"GE_SA_1","claude-sonnet-4","claude-sonnet-4-6",0.818228199748988
"GE",1,"GE_SA_1","claude-sonnet-4","gemini-2.0-flash-lite",0
"GE",1,"GE_SA_1","claude-sonnet-4","gemini-2.5-flash-lite",0.795819364137646
"GE",1,"GE_SA_1","claude-sonnet-4","gemini-3.1-flash-lite-preview",0.82196130989734
"GE",1,"GE_SA_1","claude-sonnet-4","gpt-4o",0.770773534061224
"GE",1,"GE_SA_1","claude-sonnet-4","gpt-5",0
"GE",1,"GE_SA_1","claude-sonnet-4","gpt-5-4",0.859923993467419
"GE",1,"GE_SA_1","claude-sonnet-4","gpt-5.1",0.506244990821169
"GE",1,"GE_SA_1","claude-sonnet-4","gpt-5.4-mini",0.742026914086228
"GE",1,"GE_SA_1","claude-sonnet-4","gpt-5.4-nano",0.8011375650145
"GE",1,"GE_SA_1","claude-sonnet-4","grok-2-vision",0.756287503374
"GE",1,"GE_SA_1","claude-sonnet-4","grok-4-1",0.465938470356295
"GE",1,"GE_SA_1","claude-sonnet-4","grok-4.3",0.0750711727020733
"GE",1,"GE_SA_1","claude-sonnet-4-6","gemini-2.0-flash-lite",0
"GE",1,"GE_SA_1","claude-sonnet-4-6","gemini-2.5-flash-lite",0.814222400089112
"GE",1,"GE_SA_1","claude-sonnet-4-6","gemini-3.1-flash-lite-preview",0.855766198235718
"GE",1,"GE_SA_1","claude-sonnet-4-6","gpt-4o",0.793447344893432
"GE",1,"GE_SA_1","claude-sonnet-4-6","gpt-5",0
"GE",1,"GE_SA_1","claude-sonnet-4-6","gpt-5-4",0.884966518580205
"GE",1,"GE_SA_1","claude-sonnet-4-6","gpt-5.1",0.57985880828994
"GE",1,"GE_SA_1","claude-sonnet-4-6","gpt-5.4-mini",0.736496676915578
"GE",1,"GE_SA_1","claude-sonnet-4-6","gpt-5.4-nano",0.781466378415279
"GE",1,"GE_SA_1","claude-sonnet-4-6","grok-2-vision",0.805458602550257
"GE",1,"GE_SA_1","claude-sonnet-4-6","grok-4-1",0.512884866939774
"GE",1,"GE_SA_1","claude-sonnet-4-6","grok-4.3",0.218313705570642
"GE",1,"GE_SA_1","gemini-2.0-flash-lite","gemini-2.5-flash-lite",0.00698771010656527
"GE",1,"GE_SA_1","gemini-2.0-flash-lite","gemini-3.1-flash-lite-preview",0
"GE",1,"GE_SA_1","gemini-2.0-flash-lite","gpt-4o",0
"GE",1,"GE_SA_1","gemini-2.0-flash-lite","gpt-5",1
"GE",1,"GE_SA_1","gemini-2.0-flash-lite","gpt-5-4",0
"GE",1,"GE_SA_1","gemini-2.0-flash-lite","gpt-5.1",0
"GE",1,"GE_SA_1","gemini-2.0-flash-lite","gpt-5.4-mini",0
"GE",1,"GE_SA_1","gemini-2.0-flash-lite","gpt-5.4-nano",0
"GE",1,"GE_SA_1","gemini-2.0-flash-lite","grok-2-vision",0
"GE",1,"GE_SA_1","gemini-2.0-flash-lite","grok-4-1",0
"GE",1,"GE_SA_1","gemini-2.0-flash-lite","grok-4.3",0
"GE",1,"GE_SA_1","gemini-2.5-flash-lite","gemini-3.1-flash-lite-preview",0.785188811353981
"GE",1,"GE_SA_1","gemini-2.5-flash-lite","gpt-4o",0.873490521435648
"GE",1,"GE_SA_1","gemini-2.5-flash-lite","gpt-5",0.00698771010656527
"GE",1,"GE_SA_1","gemini-2.5-flash-lite","gpt-5-4",0.875995108520537
"GE",1,"GE_SA_1","gemini-2.5-flash-lite","gpt-5.1",0.562880009120886
"GE",1,"GE_SA_1","gemini-2.5-flash-lite","gpt-5.4-mini",0.699295335826442
"GE",1,"GE_SA_1","gemini-2.5-flash-lite","gpt-5.4-nano",0.745457140387282
"GE",1,"GE_SA_1","gemini-2.5-flash-lite","grok-2-vision",0.920792154203119
"GE",1,"GE_SA_1","gemini-2.5-flash-lite","grok-4-1",0.559283724592242
"GE",1,"GE_SA_1","gemini-2.5-flash-lite","grok-4.3",0.129778824253414
"GE",1,"GE_SA_1","gemini-3.1-flash-lite-preview","gpt-4o",0.742295370834628
"GE",1,"GE_SA_1","gemini-3.1-flash-lite-preview","gpt-5",0
"GE",1,"GE_SA_1","gemini-3.1-flash-lite-preview","gpt-5-4",0.847532151304447
"GE",1,"GE_SA_1","gemini-3.1-flash-lite-preview","gpt-5.1",0.617178762247596
"GE",1,"GE_SA_1","gemini-3.1-flash-lite-preview","gpt-5.4-mini",0.751722870469372
"GE",1,"GE_SA_1","gemini-3.1-flash-lite-preview","gpt-5.4-nano",0.784833481861923
"GE",1,"GE_SA_1","gemini-3.1-flash-lite-preview","grok-2-vision",0.74695986473652
"GE",1,"GE_SA_1","gemini-3.1-flash-lite-preview","grok-4-1",0.494275480335199
"GE",1,"GE_SA_1","gemini-3.1-flash-lite-preview","grok-4.3",0.160228241227151
"GE",1,"GE_SA_1","gpt-4o","gpt-5",0
"GE",1,"GE_SA_1","gpt-4o","gpt-5-4",0.846745271345758
"GE",1,"GE_SA_1","gpt-4o","gpt-5.1",0.527210877110743
"GE",1,"GE_SA_1","gpt-4o","gpt-5.4-mini",0.697573358821803
"GE",1,"GE_SA_1","gpt-4o","gpt-5.4-nano",0.728208756748781
"GE",1,"GE_SA_1","gpt-4o","grok-2-vision",0.902441963573136
"GE",1,"GE_SA_1","gpt-4o","grok-4-1",0.547286574481927
"GE",1,"GE_SA_1","gpt-4o","grok-4.3",0.128181243266736
"GE",1,"GE_SA_1","gpt-5","gpt-5-4",0
"GE",1,"GE_SA_1","gpt-5","gpt-5.1",0
"GE",1,"GE_SA_1","gpt-5","gpt-5.4-mini",0
"GE",1,"GE_SA_1","gpt-5","gpt-5.4-nano",0
"GE",1,"GE_SA_1","gpt-5","grok-2-vision",0
"GE",1,"GE_SA_1","gpt-5","grok-4-1",0
"GE",1,"GE_SA_1","gpt-5","grok-4.3",0
"GE",1,"GE_SA_1","gpt-5-4","gpt-5.1",0.624825972837991
"GE",1,"GE_SA_1","gpt-5-4","gpt-5.4-mini",0.824421033015817
"GE",1,"GE_SA_1","gpt-5-4","gpt-5.4-nano",0.868619688772841
"GE",1,"GE_SA_1","gpt-5-4","grok-2-vision",0.834381073284892
"GE",1,"GE_SA_1","gpt-5-4","grok-4-1",0.60424088275017
"GE",1,"GE_SA_1","gpt-5-4","grok-4.3",0.190046670441021
"GE",1,"GE_SA_1","gpt-5.1","gpt-5.4-mini",0.647276899009188
"GE",1,"GE_SA_1","gpt-5.1","gpt-5.4-nano",0.611203153700211
"GE",1,"GE_SA_1","gpt-5.1","grok-2-vision",0.535640312417214
"GE",1,"GE_SA_1","gpt-5.1","grok-4-1",0.483643911832045
"GE",1,"GE_SA_1","gpt-5.1","grok-4.3",0.194411250411191
"GE",1,"GE_SA_1","gpt-5.4-mini","gpt-5.4-nano",0.759320929349461
"GE",1,"GE_SA_1","gpt-5.4-mini","grok-2-vision",0.689916066983431
"GE",1,"GE_SA_1","gpt-5.4-mini","grok-4-1",0.567367897318151
"GE",1,"GE_SA_1","gpt-5.4-mini","grok-4.3",0.173601954131698
"GE",1,"GE_SA_1","gpt-5.4-nano","grok-2-vision",0.717907660279473
"GE",1,"GE_SA_1","gpt-5.4-nano","grok-4-1",0.552048908638445
"GE",1,"GE_SA_1","gpt-5.4-nano","grok-4.3",0.17714105608617
"GE",1,"GE_SA_1","grok-2-vision","grok-4-1",0.503132327486222
"GE",1,"GE_SA_1","grok-2-vision","grok-4.3",0.109901196355683
"GE",1,"GE_SA_1","grok-4-1","grok-4.3",0.386957510374205
"GE",2,"GE_SA_2","claude-3-7-sonnet","claude-sonnet-4",0.535596196311696
"GE",2,"GE_SA_2","claude-3-7-sonnet","claude-sonnet-4-6",0.616913719895242
"GE",2,"GE_SA_2","claude-3-7-sonnet","gemini-2.0-flash-lite",0.448719667766488
"GE",2,"GE_SA_2","claude-3-7-sonnet","gemini-2.5-flash-lite",0.523996202565584
"GE",2,"GE_SA_2","claude-3-7-sonnet","gemini-3.1-flash-lite-preview",0.609623803355518
